1.0,0.6379966439011117,0.9999999999999999,0.6439856503073774
1.0,0.6379966439011117,0.9999999999999999,0.6994721413419834
0.9999999999999999,0.6379966439011117,0.9469453791930893,0.8384182958886135
0.9999999999999999,0.6379966439011117,1.0,0.6379966439011117
1.0,0.6379966439011117,0.9999999999999999,0.5099779333881419
0.9999999999999999,0.6379966439011117,0.9230480954131763,0.6379966439011115
0.9999999999999999,0.6379966439011117,1.0,0.6379966439011117
1.0,0.6379966439011117,1.0,0.6379966439011115
1.0,0.6379966439011117,1.0,0.5496160999695406
0.9893298598439364,0.6379966439011117,0.9355425587940914,0.6439856503073774
