0.3093766639774957,1.0,0.2531145766432658,0.8479723373216914
0.2640287188323069,1.0,0.9681184463667614,0.583841463731725
0.22565370028342038,1.0,0.2577741255014206,0.7139369178722924
0.2766917772997319,1.0,0.17241295483107494,0.8898953414561172
0.26717473241856293,1.0,0.20476529029462914,0.4753484854402018
0.2624604558988631,1.0,0.24848064105567735,0.9873917844210833
0.19885195409832032,1.0,0.9772834321586525,0.9681184463667614
0.2798916111689652,1.0,0.24387114438709098,0.9595659063230791
0.2624604558988631,1.0,0.9277403960250227,0.07676901746968698
0.9469761354583627,1.0,0.9772834321586525,0.5253459098358811
