0.4518690948702269,0.12552340084917285,0.21914636384093197,0.4707342660342699
0.5664627478929678,0.12552340084917285,0.05444775818846835,0.5394165438537709
0.5455775265566501,0.12552340084917285,0.09698209940969592,0.07847671616607377
0.5116866903120084,0.12552340084917285,0.5229971737275048,0.08787459231916993
0.5954480494469798,0.12671911573107428,0.11704196579773136,0.11377291007767383
0.5455775265566501,0.12552340084917285,0.7259235209253674,0.8938134665764723
0.48495335780552445,0.12552340084917285,0.4876424379816733,0.4377387854387669
0.48275364706125795,0.12552340084917285,0.3233410819719512,0.36815966826056334
0.635235789760551,0.12552340084917285,0.47086114636066556,0.6929918695820504
0.5033703747089023,0.12671911573107428,0.4769960815455173,0.03459442282526307
0.5214134057452878,0.12552340084917285,0.4621101291149931,0.16878143516983762
