1.0,0.6379966439011117,0.9999999999999999,0.6439856503073774
1.0,0.6379966439011117,1.0,0.6379966439011115
0.9999999999999999,0.6379966439011117,0.9482473422195781,0.6439856503073774
1.0,0.6379966439011117,0.9999999999999999,0.6379966439011117
1.0,0.6379966439011117,1.0,0.6439856503073774
0.9999999999999999,0.6379966439011117,1.0,0.6439856503073774
0.9999999999999999,0.6379966439011117,1.0,0.4225312137488602
0.9999999999999999,0.6379966439011117,0.9999999999999999,0.5496160999695406
0.9999999999999999,0.6379966439011117,0.9999999999999999,0.6379966439011117
1.0,0.6379966439011117,1.0,0.6379966439011117
0.9999999999999999,0.6379966439011117,1.0,0.7724555845170469
