0.6083180461012746,0.03203031761270666,0.6156320432300215,0.008925112346860602
0.6039403942080416,0.03120955657847613,0.6033724370554483,0.020809263815706833
0.5857319318151174,0.010028732515829794,0.63009756734744,0.008996753836403049
0.5989690866485023,0.019157921013145052,0.6061225746288961,0.0038552781382494403
0.582525082716445,0.007595121812170886,0.6314399874040572,0.0043247828732687595
0.6410152592489918,0.023217089453554166,0.6136198451041684,0.02026794921018664
0.6133253158594459,0.01062252076486493,0.6264564903410632,0.011010800156101473
0.662346744943665,0.013642193045316078,0.5884712053204337,0.0037554835613499296
0.6505018530858944,0.01586489451485822,0.5904531900431245,0.010247499416132294
0.6250563857553564,0.02366626073430131,0.6226575262406016,0.005766789156804382
